Alk-N,Aspect,AP,Elevation,AK,TN,TP,Slope,SK,pH,PET,TMP,PRE,NDVI,AP/TP,AK/SK,PET/PRE,TN/TP,TN/Alk-N,Elevation/PET,TMP/PET,Elevation/TMP,SOM
64.44678846,330.088,7.1,1135,137,0.86,0.615822314,13.646,905,8.1685,1090.9,10.283,487.5,1741,25.56105332,0.151381215,2.23774359,1.187799783,0.014305545,1.040425337,0.009426162,110.3763493,11.3
64.44678846,280.642,9.7,1034,141.16,0.71,0.615822314,19.322,829.92,8.1685,1093.9,10.283,486.1,1557,25.56105332,0.170088683,2.250360008,1.187799783,0.014305545,0.945241795,0.009400311,100.5543129,11.85
64.44678846,174.01,4.183,838,101.33,0.519,0.615822314,11.052,751.04,8.1685,1124.5,11.133,477.7,1487,25.56105332,0.134919578,2.353987858,1.187799783,0.014305545,0.745220098,0.0099004,75.27171472,7.03
64.44678846,123.12,6.019,927,103.99,0.414,0.615822314,22.527,748.2,8.1685,1101.4,10.292,487.7,1230,25.56105332,0.138986902,2.258355546,1.187799783,0.014305545,0.841656074,0.009344471,90.06995725,5.21
64.44678846,180,19.4,546,140.06,0.78,0.615822314,2.78,719.65,8.1685,1212.4,14.133,593.8,2521,25.56105332,0.194622386,2.041764904,1.187799783,0.014305545,0.45034642,0.011657044,38.63298663,13.83
64.44678846,257.066,7.6,884,116,0.84,0.615822314,16.135,862,8.1685,1146.7,11.317,488.5,1599,25.56105332,0.134570766,2.347389969,1.187799783,0.014305545,0.770907822,0.00986919,78.112574,10.8
64.44678846,289.74,4.34,1002,87,0.48,0.615822314,13.476,646,8.1685,1098.1,9.65,488.1,1373,25.56105332,0.134674923,2.249743905,1.187799783,0.014305545,0.912485202,0.008787906,103.8341969,5.93
64.44678846,45.21,4.386,888,100.85,0.454,0.615822314,29.874,677.71,8.1685,1118.6,10.758,483.5,1487,25.56105332,0.148809963,2.313547053,1.187799783,0.014305545,0.793849455,0.009617379,82.54322365,6.24
64.44678846,308.351,6.09,807,90,0.37,0.615822314,13.214,809,8.1685,1120.3,10.625,478.5,1048,25.56105332,0.111248455,2.341274817,1.187799783,0.014305545,0.720342765,0.009484067,75.95294118,5.98
64.44678846,0,5.379,941,108.91,0.486,0.615822314,10.993,763.54,8.1685,1088.9,10.325,487.8,1487,25.56105332,0.142638238,2.232267323,1.187799783,0.014305545,0.864174855,0.009482046,91.13801453,7.01
64.44678846,311.847,4.544,1041,110.34,0.478,0.615822314,12.319,757.38,8.1685,1080.3,10.033,488.3,1490,25.56105332,0.145686445,2.212369445,1.187799783,0.014305545,0.963621216,0.009287235,103.7575999,6.37
64.44678846,264.332,4.987,860,90.83,0.451,0.615822314,9.307,756.43,8.1685,1115.3,10.608,482.8,1487,25.56105332,0.120077205,2.31006628,1.187799783,0.014305545,0.771092979,0.009511342,81.07088989,6.68
64.44678846,241.786,8.14,1184,146.11,0.65,0.615822314,15.319,893.78,8.1685,1089.5,10.533,497,1765,25.56105332,0.163474233,2.192152918,1.187799783,0.014305545,1.086737035,0.009667737,112.4086205,12.05
64.44678846,190.216,5.366,1010,103.92,0.468,0.615822314,6.568,818.25,8.1685,1076.9,10.025,487.5,1358,25.56105332,0.12700275,2.209025641,1.187799783,0.014305545,0.93787724,0.009309128,100.7481297,6.69
64.44678846,166.408,2.59,1052,83.9,0.448,0.615822314,23.413,734.44,8.1685,1080.3,10.108,485.5,1545,25.56105332,0.114236697,2.225128733,1.187799783,0.014305545,0.973803573,0.00935666,104.0759794,5.97
64.44678846,291.743,8.18,1040,154.11,0.58,0.615822314,19.269,887.5,8.1685,1086.4,9.967,488.5,1476,25.56105332,0.17364507,2.22395087,1.187799783,0.014305545,0.957290133,0.009174337,104.3443363,12.22
64.44678846,107.672,5.057,1068,101.93,0.451,0.615822314,28.068,767.74,8.1685,1075.3,9.958,486.5,1432,25.56105332,0.132766301,2.210277492,1.187799783,0.014305545,0.993211197,0.009260671,107.2504519,6.48
64.44678846,302.679,9.6,1005,136,0.87,0.615822314,6.839,886,8.1685,1114.6,10.517,488.7,1745,25.56105332,0.153498871,2.280744833,1.187799783,0.014305545,0.90166876,0.009435672,95.55957022,13
64.44678846,31.946,9.2,1053,155,0.95,0.615822314,4.364,898,8.1685,1109.8,10.517,488.7,1745,25.56105332,0.172605791,2.270922857,1.187799783,0.014305545,0.948819607,0.009476482,100.1236094,11.5
64.44678846,219.744,9.5,988,149,0.85,0.615822314,3.614,891,8.1685,1114.6,10.583,489.6,1745,25.56105332,0.167227834,2.276552288,1.187799783,0.014305545,0.886416652,0.009494886,93.3572711,11.8
64.44678846,259.802,6.42,1024,105,0.39,0.615822314,24.567,738,8.1685,1080.1,9.833,492.1,1112,25.56105332,0.142276423,2.19487909,1.187799783,0.014305545,0.948060365,0.009103787,104.1391234,6.41
64.44678846,78.397,20.47,560,128,0.85,0.615822314,4.602,742,8.1685,1208.1,13.925,591.4,2701,25.56105332,0.172506739,2.042779844,1.187799783,0.014305545,0.463537787,0.011526364,40.21543986,15.01
64.44678846,147.68,4.5,845,83,0.4,0.615822314,2.194,736,8.1685,1106.9,10.092,478.8,1321,25.56105332,0.112771739,2.31182122,1.187799783,0.014305545,0.76339326,0.009117355,83.72968688,5.88
64.44678846,327.96,8.71,1264,167.61,0.67,0.615822314,10.811,912.62,8.1685,1048.7,9.275,493.1,1513,25.56105332,0.183658039,2.126749138,1.187799783,0.014305545,1.205301802,0.008844283,136.2803235,12.98
64.44678846,301.712,5.82,960,93,0.41,0.615822314,29.001,761,8.1685,1097.8,9.758,484.2,1246,25.56105332,0.122207622,2.26724494,1.187799783,0.014305545,0.874476225,0.008888686,98.38081574,6.45
64.44678846,46.04,6.17,994,102,0.5,0.615822314,27.16,587,8.1685,1092.7,9.65,483,1379,25.56105332,0.173764906,2.262318841,1.187799783,0.014305545,0.909673286,0.008831335,103.0051813,6.8
64.44678846,325.325,7.04,1047,110,0.5,0.615822314,23.415,764,8.1685,1077.4,9.4,482.2,1233,25.56105332,0.143979058,2.234342596,1.187799783,0.014305545,0.971783924,0.008724708,111.3829787,6.58
64.44678846,162.702,9.2,944,128,0.95,0.615822314,7.724,881,8.1685,1123.4,10.675,492.2,1408,25.56105332,0.145289444,2.282405526,1.187799783,0.014305545,0.840306213,0.009502403,88.43091335,11.4
64.44678846,260.94,12.34359172,1159,143.6910784,0.8,0.615822314,5.869,750.93,8.1685,1046.7,9.333,492,1822,25.56105332,0.182859454,2.127439024,1.187799783,0.014305545,1.107289577,0.008916595,124.1830065,8.26
64.44678846,212.136,12.34359172,1200,143.6910784,0.94,0.615822314,6.543,810.35,8.1685,1038.4,9.483,484.8,1272,25.56105332,0.182859454,2.141914191,1.187799783,0.014305545,1.155624037,0.009132319,126.5422335,10.99
64.44678846,68.417,5.04,1074,93.54,0.5,0.615822314,14.791,807.8,8.1685,1045.9,9.458,490.1,1291,25.56105332,0.115795989,2.134054275,1.187799783,0.014305545,1.026866813,0.00904293,113.5546627,6.55
64.44678846,131.786,7.57,1035,140.69,0.52,0.615822314,13.654,888.66,8.1685,1119.6,10.808,495,1670,25.56105332,0.158317017,2.261818182,1.187799783,0.014305545,0.924437299,0.009653448,95.76239822,12.05
64.44678846,0,23.35,553,166,0.86,0.615822314,0,762,8.1685,1182.3,14.175,591,2362,25.56105332,0.217847769,2.000507614,1.187799783,0.014305545,0.467732386,0.011989343,39.01234568,15.51
64.44678846,0,5.27,984,105.84,0.498,0.615822314,13.648,769.13,8.1685,1090.8,10.158,489.3,1282,25.56105332,0.137610027,2.229307174,1.187799783,0.014305545,0.902090209,0.009312431,96.86946249,7.44
64.44678846,294.867,8.3,1247,173,0.81,0.615822314,22.95,866,8.1685,1071.9,9.517,491.5,1592,25.56105332,0.199769053,2.180874873,1.187799783,0.014305545,1.163354791,0.008878627,131.0286855,12.3
64.44678846,248.509,7.27,1112,147,0.53,0.615822314,10.023,741,8.1685,1075.5,8.975,488,1360,25.56105332,0.198380567,2.203893443,1.187799783,0.014305545,1.033937703,0.008344956,123.8997214,7.65
64.44678846,276.253,7.17,1180,158.13,0.61,0.615822314,24.032,696.82,8.1685,1069.2,9.917,500.1,1528,25.56105332,0.226930915,2.137972406,1.187799783,0.014305545,1.103628881,0.009275159,118.9875971,10.6
64.44678846,295.437,5.98,1232,96.75,0.56,0.615822314,18.737,762.73,8.1685,1040.1,9.225,492.5,1712,25.56105332,0.126846984,2.111878173,1.187799783,0.014305545,1.18450149,0.008869339,133.5501355,8.56
64.44678846,157.889,20.25,719,156,0.75,0.615822314,3.001,799,8.1685,1178,13.517,592.3,2450,25.56105332,0.195244055,1.988856998,1.187799783,0.014305545,0.610356537,0.011474533,53.19227639,13.61
64.44678846,231.571,4.838,884,99.41,0.487,0.615822314,1.492,774.46,8.1685,1106.7,10.483,472.3,1235,25.56105332,0.128360406,2.343214059,1.187799783,0.014305545,0.798771121,0.009472305,84.32700563,7.02
64.44678846,153.108,8.26,1040,113,0.47,0.615822314,5.186,687,8.1685,1070.7,9.183,481.7,1233,25.56105332,0.164483261,2.222752751,1.187799783,0.014305545,0.971327169,0.008576632,113.2527496,6.38
64.44678846,248.441,4.49,1035,93,0.395,0.615822314,12.422,767,8.1685,1087.3,9.633,489,1278,25.56105332,0.12125163,2.223517382,1.187799783,0.014305545,0.9518992,0.00885956,107.4431641,5.4
64.44678846,160.912,6.51,1139,122.4,0.51,0.615822314,10.671,588,8.1685,1055,9,489.5,1349,25.56105332,0.208163265,2.15526047,1.187799783,0.014305545,1.079620853,0.008530806,126.5555556,7.09
64.44678846,133.489,5.24,1040,89,0.4,0.615822314,15.762,688,8.1685,1080.3,9.467,493.1,1278,25.56105332,0.129360465,2.190833502,1.187799783,0.014305545,0.962695548,0.008763306,109.8552868,6.29
64.44678846,73.888,7.2,1007,159.18,0.61,0.615822314,39.237,891.43,8.1685,1103.7,10.492,504.7,1857,25.56105332,0.178567022,2.18684367,1.187799783,0.014305545,0.912385612,0.009506206,95.97788791,12.03
64.44678846,224.375,12.34359172,1225,143.6910784,0.91,0.615822314,11.52,802.64,8.1685,1044.5,9.208,488.4,1270,25.56105332,0.182859454,2.138615889,1.187799783,0.014305545,1.172809957,0.008815701,133.03649,10.47
64.44678846,180,8.8,1334,123,0.85,0.615822314,4.627,923,8.1685,1050.4,9.108,504.1,2016,25.56105332,0.133261105,2.083713549,1.187799783,0.014305545,1.269992384,0.008670982,146.4646465,11.5
64.44678846,270,4.72,900,83.47,0.48,0.615822314,1.169,768.23,8.1685,1104.3,10.425,487.9,1269,25.56105332,0.108652357,2.263373642,1.187799783,0.014305545,0.814995925,0.009440369,86.33093525,7.41
64.44678846,160.797,15.21,684,127,0.88,0.615822314,6.842,727,8.1685,1190,13.642,594.5,2317,25.56105332,0.174690509,2.001682086,1.187799783,0.014305545,0.574789916,0.011463866,50.13927577,14.43
64.44678846,50.909,13.24,459,150.69,0.89,0.615822314,1.471,778.7418364,8.1685,1230.7,13.358,527.3,2089,25.56105332,0.182859454,2.333965485,1.187799783,0.014305545,0.372958479,0.010853986,34.36143135,19.17
64.44678846,253.732,9.5,1084,158,0.81,0.615822314,13.015,874,8.1685,1103.4,10.117,496.7,1627,25.56105332,0.180778032,2.221461647,1.187799783,0.014305545,0.982417981,0.009168932,107.1463873,12.9
64.44678846,90,19.77,471,204.81,1.05,0.615822314,1.142,778.7418364,8.1685,1227.2,13.325,516.6,2089,25.56105332,0.182859454,2.375532327,1.187799783,0.014305545,0.383800522,0.010858051,35.34709193,23.72
64.44678846,143.423,8.57,1182,140.9,0.61,0.615822314,13.598,720,8.1685,1051.7,8.492,495.9,1451,25.56105332,0.195694444,2.120790482,1.187799783,0.014305545,1.123894647,0.008074546,139.1898257,8.92
64.44678846,230.855,14.08,507,228.86,0.73,0.615822314,1.469,778.7418364,8.1685,1209.9,13.4,521.8,1942,25.56105332,0.182859454,2.318704484,1.187799783,0.014305545,0.419042896,0.011075295,37.8358209,13.25
64.44678846,343.307,12.34359172,996,143.6910784,0.93,0.615822314,19.54,778.44,8.1685,1090.7,9.983,487,1269,25.56105332,0.182859454,2.23963039,1.187799783,0.014305545,0.913175025,0.009152838,99.76960833,14.42
64.44678846,0,5.55,1008,88.86,0.56,0.615822314,10.097,816.52,8.1685,1092.8,10.058,488.6,1274,25.56105332,0.108827708,2.236594351,1.187799783,0.014305545,0.922401171,0.00920388,100.2187314,9.26
64.44678846,230.866,16.29,469,262,0.87,0.615822314,1.469,778.7418364,8.1685,1210.8,13.467,520.3,1942,25.56105332,0.182859454,2.32711897,1.187799783,0.014305545,0.387347208,0.011122398,34.82587065,17.07
64.44678846,287.599,6.56,1096,92.41,0.53,0.615822314,6.112,816.65,8.1685,1066.1,10.142,487.2,1274,25.56105332,0.113157411,2.188218391,1.187799783,0.014305545,1.02804615,0.009513179,108.0654703,8.12
64.44678846,0,5.09,966,95.09,0.48,0.615822314,1.854,756.02,8.1685,1097.8,9.7,491.7,1155,25.56105332,0.125777096,2.232662192,1.187799783,0.014305545,0.879941702,0.008835854,99.58762887,8.4
64.44678846,231.353,9.42,1427,126.7,0.68,0.615822314,1.485,948.43,8.1685,974.9,7.925,499.4,2681,25.56105332,0.133589195,1.952142571,1.187799783,0.014305545,1.463739871,0.008129039,180.0630915,14.41
64.44678846,180,17.32,445,226.06,0.92,0.615822314,0.927,778.7418364,8.1685,1231.6,13.517,518.8,2039,25.56105332,0.182859454,2.373939861,1.187799783,0.014305545,0.36131861,0.010975154,32.92150625,19.2
64.44678846,170.452,5.78,1073,92.73,0.55,0.615822314,13.833,808.74,8.1685,1079,9.75,490.3,1274,25.56105332,0.114659841,2.200693453,1.187799783,0.014305545,0.994439296,0.009036145,110.0512821,7.74
64.44678846,277.635,8.69,1265,132.89,0.56,0.615822314,25.982,862.21,8.1685,1046.6,9.525,513.5,2859,25.56105332,0.154127185,2.038169426,1.187799783,0.014305545,1.208675712,0.009100898,132.808399,10.67
64.44678846,90,19.61,467,198.71,1.01,0.615822314,1.142,778.7418364,8.1685,1227.1,13.242,515.3,2150,25.56105332,0.182859454,2.381331263,1.187799783,0.014305545,0.380572081,0.010791297,35.26657605,22.96
64.44678846,148.385,15.07,452,194.85,0.87,0.615822314,2.177,778.7418364,8.1685,1224.5,13.45,512.2,2150,25.56105332,0.182859454,2.390667708,1.187799783,0.014305545,0.369130257,0.010984075,33.60594796,18.54
64.44678846,47.095,9.77,1047,150.98,0.64,0.615822314,32.701,773.76,8.1685,1076.1,9.375,490.2,1350,25.56105332,0.195125103,2.195226438,1.187799783,0.014305545,0.972957904,0.008712016,111.68,9.75
64.44678846,211.367,12.5,557,131,0.76,0.615822314,8.624,759,8.1685,1201.6,13.892,578.8,2378,25.56105332,0.17259552,2.07601935,1.187799783,0.014305545,0.463548602,0.011561252,40.09501872,13.5
64.44678846,202.799,4.87,973,71.95,0.54,0.615822314,3.015,808.79,8.1685,1091.5,10.125,486.9,1515,25.56105332,0.088960051,2.241733415,1.187799783,0.014305545,0.891433807,0.009276225,96.09876543,8.48
64.44678846,228.617,4.64,1026,100.65,0.52,0.615822314,13.759,761.37,8.1685,1091.5,9.908,488.3,1515,25.56105332,0.13219591,2.235306164,1.187799783,0.014305545,0.939990838,0.009077416,103.5526847,7.74
64.44678846,180,12.34359172,1200,143.6910784,0.95,0.615822314,17.94,820.11,8.1685,1054.6,9.292,488.6,1273,25.56105332,0.182859454,2.158411789,1.187799783,0.014305545,1.137872179,0.008810924,129.1433491,15.71
64.44678846,69.959,16.33,404,146,0.7,0.615822314,10.7,779,8.1685,1191.9,14.75,591.7,2378,25.56105332,0.187419769,2.014365388,1.187799783,0.014305545,0.33895461,0.012375199,27.38983051,13.25
64.44678846,223.196,12.11,1349,124.93,0.82,0.615822314,5.076,945.28,8.1685,1008.7,8.275,499.7,1699,25.56105332,0.132161899,2.018611167,1.187799783,0.014305545,1.337364925,0.008203628,163.021148,16.16
64.44678846,230.671,15.47,774,131,0.88,0.615822314,4.382,766,8.1685,1158.1,13.042,582.4,1906,25.56105332,0.171018277,1.988495879,1.187799783,0.014305545,0.668336068,0.011261549,59.34672596,15.45
64.44678846,296.377,5.78,1140,84,0.54,0.615822314,20.02,787.59,8.1685,1047.4,9.4,479.9,1501,25.56105332,0.106654478,2.182538029,1.187799783,0.014305545,1.088409395,0.008974604,121.2765957,8.31
64.44678846,266.215,12.34359172,1093,143.6910784,0.91,0.615822314,13.779,799.74,8.1685,1047.7,9.225,489.7,1501,25.56105332,0.182859454,2.139473147,1.187799783,0.014305545,1.043237568,0.008805001,118.4823848,9.77
64.44678846,136.538,13.95,371,141,0.77,0.615822314,11.35,715,8.1685,1201.2,14.525,585.6,2378,25.56105332,0.197202797,2.051229508,1.187799783,0.014305545,0.308857809,0.012092075,25.54216867,13.77
64.44678846,353.441,10.85,1193,134.05,0.62,0.615822314,10.162,829.74,8.1685,1039.8,8.767,489.5,1103,25.56105332,0.161556632,2.124208376,1.187799783,0.014305545,1.147336026,0.008431429,136.0784761,10.62
64.44678846,129.108,18.2,393,207.51,0.86,0.615822314,1.47,778.7418364,8.1685,1225.1,13.875,522.3,2047,25.56105332,0.182859454,2.345586827,1.187799783,0.014305545,0.32079014,0.011325606,28.32432432,19.49
64.44678846,337.713,15.46,393,205.46,0.75,0.615822314,3.004,778.7418364,8.1685,1219.2,14.008,521.3,1569,25.56105332,0.182859454,2.338768463,1.187799783,0.014305545,0.32234252,0.011489501,28.05539692,14.72
64.44678846,240.148,9.63,1192,132.39,0.54,0.615822314,14.583,736.04,8.1685,1026.3,8.342,485.4,1716,25.56105332,0.179867942,2.11433869,1.187799783,0.014305545,1.161453766,0.008128228,142.891393,9.61
64.44678846,157.533,7.83,1260,166.58,0.73,0.615822314,11.871,916.93,8.1685,1020.5,9.4,524.7,2062,25.56105332,0.181671447,1.944920907,1.187799783,0.014305545,1.234688878,0.009211171,134.0425532,14.55
64.44678846,252.493,8.91,1274,147.56,0.74,0.615822314,6.143,885.69,8.1685,1013.8,7.892,492.7,1581,25.56105332,0.166604568,2.057641567,1.187799783,0.014305545,1.256658118,0.007784573,161.4292955,12.14
64.44678846,293.067,10.55,1191,98.66,0.7,0.615822314,13.922,689.9,8.1685,998.8,7.775,471.1,1905,25.56105332,0.143006233,2.120144343,1.187799783,0.014305545,1.192430917,0.007784341,153.1832797,8.24
64.44678846,119.519,5.75,1180,119.78,0.61,0.615822314,26.235,676.17,8.1685,1057.6,9.067,487.1,1457,25.56105332,0.177144801,2.171217409,1.187799783,0.014305545,1.115733737,0.008573185,130.1422742,8.65
64.44678846,180,7.24,1320,167.25,0.76,0.615822314,10.097,951.67,8.1685,1020.6,8.942,515.6,1651,25.56105332,0.175743693,1.979441427,1.187799783,0.014305545,1.293356849,0.008761513,147.6179826,13.79
64.44678846,39.965,12.34359172,1284,143.6910784,0.94,0.615822314,7.222,760.93,8.1685,1001.9,8.1,490.2,2158,25.56105332,0.182859454,2.043859649,1.187799783,0.014305545,1.281565026,0.008084639,158.5185185,15.77
64.44678846,28.455,10.28,1307,134.2,0.63,0.615822314,21.139,814.24,8.1685,949.1,7.55,489.8,2196,25.56105332,0.16481627,1.937729686,1.187799783,0.014305545,1.377094089,0.007954905,173.1125828,10.66
64.44678846,266.335,7.76,1182,114.99,0.7,0.615822314,26.864,950.79,8.1685,1101.9,9.625,497,1796,25.56105332,0.120941533,2.217102616,1.187799783,0.014305545,1.072692622,0.008734912,122.8051948,15.86
64.44678846,355.412,12.79,1338,98.11,0.65,0.615822314,14.565,648,8.1685,951.9,6.9,471.4,1489,25.56105332,0.151404321,2.0193042,1.187799783,0.014305545,1.405609833,0.007248661,193.9130435,7.16
64.44678846,231.76,8.39,1300,128.45,0.73,0.615822314,2.994,842.31,8.1685,1001.1,7.492,488.4,2689,25.56105332,0.152497299,2.0497543,1.187799783,0.014305545,1.298571571,0.007483768,173.5184196,8.97
64.44678846,306.193,7.03,1255,149.55,0.68,0.615822314,15.33,917.53,8.1685,1024.8,9.2,525.2,3340,25.56105332,0.162991946,1.951256664,1.187799783,0.014305545,1.224629196,0.008977361,136.4130435,14
64.44678846,171.838,11.14,587,157,0.86,0.615822314,15.536,743,8.1685,1164.5,13.817,595.9,1923,25.56105332,0.211305518,1.954186944,1.187799783,0.014305545,0.504079004,0.011865178,42.48389665,16.4
64.44678846,249.925,6.4,1382,158.09,0.74,0.615822314,13.268,945.1,8.1685,974.2,8.917,520.7,2320,25.56105332,0.167273304,1.870942961,1.187799783,0.014305545,1.418599877,0.009153151,154.9848604,13.55
64.44678846,294.862,11.1,1456,137.32,0.62,0.615822314,21.058,1053.59,8.1685,978.9,6.608,492.2,2192,25.56105332,0.13033533,1.988825681,1.187799783,0.014305545,1.487383798,0.006750434,220.3389831,9.53
64.44678846,9.077,5.36,1430,135.81,0.659,0.615822314,7.471,726.9,8.1685,958.2,6.6,485.1,2106,25.56105332,0.186834503,1.975262832,1.187799783,0.014305545,1.492381549,0.006887915,216.6666667,10.12
64.44678846,257.083,12.13,1624,106.74,0.8,0.615822314,19.905,693.3,8.1685,892.5,5.875,471,1848,25.56105332,0.153959325,1.894904459,1.187799783,0.014305545,1.819607843,0.006582633,276.4255319,9.66
64.44678846,39.101,9.46,513,159,0.79,0.615822314,3.581,904,8.1685,1156.9,13.742,608.2,2000,25.56105332,0.175884956,1.902170339,1.187799783,0.014305545,0.443426398,0.011878295,37.33081065,14.18
64.44678846,238.728,10.83,1249,95.17,0.77,0.615822314,12.314,696,8.1685,983.5,7.158,472.1,2290,25.56105332,0.136738506,2.083245075,1.187799783,0.014305545,1.269954245,0.007278088,174.490081,9.03
64.44678846,270,15.91,462,250.79,0.64,0.615822314,2.283,1026.58,8.1685,1211.4,13.583,527.6,1582,25.56105332,0.244296596,2.296057619,1.187799783,0.014305545,0.381376919,0.011212647,34.01310462,17.5
64.44678846,206.613,8.59,1154,109.89,0.69,0.615822314,10.263,961.38,8.1685,1090.1,9.95,483.7,1576,25.56105332,0.114304437,2.25366963,1.187799783,0.014305545,1.058618475,0.009127603,115.9798995,18.14
64.44678846,292.401,4.9,1634,128.93,0.705,0.615822314,23.015,814.8,8.1685,888.5,5.65,479.2,2219,25.56105332,0.15823515,1.854131886,1.187799783,0.014305545,1.839054586,0.006359032,289.2035398,11.46
64.44678846,270,9.92,1191,104.93,0.63,0.615822314,10.347,882.18,8.1685,1090.7,10.033,483.5,1576,25.56105332,0.11894398,2.255842813,1.187799783,0.014305545,1.091959292,0.00919868,118.7082627,16.82
64.44678846,25.124,7.52,899,118.65,0.65,0.615822314,8.14,877.09,8.1685,1129.9,10.575,482.3,1423,25.56105332,0.135276882,2.342732739,1.187799783,0.014305545,0.795645632,0.009359235,85.01182033,18.54
64.44678846,180,19.96,499,250.25,0.71,0.615822314,3.705,974.89,8.1685,1218.5,13.583,516.7,1588,25.56105332,0.256695627,2.358234953,1.187799783,0.014305545,0.409519902,0.011147312,36.73709784,15.48
64.44678846,328.396,19.93,463,265.25,0.88,0.615822314,2.177,1093.17,8.1685,1204.8,13.717,529.7,2008,25.56105332,0.242642956,2.274494997,1.187799783,0.014305545,0.384296149,0.011385292,33.75373624,20.12
64.44678846,223.367,7.61,1514,109.14,0.62,0.615822314,19.61,746.74,8.1685,965,6.958,493.9,1736,25.56105332,0.146155288,1.953836809,1.187799783,0.014305545,1.568911917,0.007210363,217.5912619,9.94
64.44678846,202.661,8.34,1070,137.34,0.7,0.615822314,6.008,579.23,8.1685,1107.2,10.225,481.8,1387,25.56105332,0.237107885,2.298048983,1.187799783,0.014305545,0.966401734,0.009235007,104.6454768,14.64
64.44678846,180,5.1,1242,139.47,0.573,0.615822314,1.854,737.7,8.1685,1015.7,7.783,482.1,1584,25.56105332,0.189060594,2.10682431,1.187799783,0.014305545,1.222802008,0.007662696,159.5785687,7.93
64.44678846,258.825,8.35,1734,214.28,1.29,0.615822314,18.475,1215.98,8.1685,794.8,4.625,500.9,2698,25.56105332,0.176220004,1.586743861,1.187799783,0.014305545,2.181680926,0.005819074,374.9189189,22.87
64.44678846,212.02,8.48,931,130.74,0.64,0.615822314,6.535,886.16,8.1685,1117.9,10.642,472.3,1351,25.56105332,0.147535434,2.3669278,1.187799783,0.014305545,0.832811522,0.009519635,87.48355572,18.78
64.44678846,248.277,9.83,1073,150.08,0.59,0.615822314,14.704,677.27,8.1685,1105.6,10.233,471,1584,25.56105332,0.221595523,2.347346072,1.187799783,0.014305545,0.970513748,0.009255608,104.8568357,10.47
64.44678846,30.951,10.71,1546,87.66,0.81,0.615822314,15.809,659.6,8.1685,929.5,6.033,469.2,1624,25.56105332,0.132898727,1.981031543,1.187799783,0.014305545,1.663259817,0.006490586,256.2572518,8.96
64.44678846,343.784,11.99,1519,103.3,0.7,0.615822314,20.349,704,8.1685,894,5.208,478.3,1920,25.56105332,0.146732955,1.869119799,1.187799783,0.014305545,1.699105145,0.005825503,291.6666667,8.13
64.44678846,242.862,8.49,600,169,0.83,0.615822314,10.062,1057,8.1685,1176.7,13.767,613.7,2418,25.56105332,0.159886471,1.917386345,1.187799783,0.014305545,0.509900569,0.011699669,43.58247984,15.58
64.44678846,111.714,7.52,1094,134.5,0.44,0.615822314,5.001,615.17,8.1685,1092.7,9.992,474.3,1584,25.56105332,0.21863875,2.30381615,1.187799783,0.014305545,1.001189714,0.009144321,109.4875901,7.19
64.44678846,180,17.17,502,271.94,0.78,0.615822314,0.927,964.08,8.1685,1208.4,13.4,524,1502,25.56105332,0.282072027,2.30610687,1.187799783,0.014305545,0.415425356,0.011089043,37.46268657,16.32
64.44678846,310.631,19.61,506,221.63,0.85,0.615822314,25.282,933.61,8.1685,1193,13.408,524.1,1539,25.56105332,0.237390345,2.276283152,1.187799783,0.014305545,0.424140821,0.011238894,37.73866348,16.26
64.44678846,148.354,19.75,601,231.17,0.72,0.615822314,2.178,838.33,8.1685,1197,13.242,527.9,1809,25.56105332,0.275750599,2.267474901,1.187799783,0.014305545,0.502088555,0.011062657,45.38589337,14.6
64.44678846,125.679,12.32,941,132.35,0.68,0.615822314,14.025,574.17,8.1685,1110.2,10.667,471.1,1387,25.56105332,0.230506644,2.356612184,1.187799783,0.014305545,0.847595028,0.009608179,88.21599325,13.88
64.44678846,90,21.8,555,236.56,0.7,0.615822314,1.142,969.52,8.1685,1195.4,13.325,528,1502,25.56105332,0.243997029,2.264015152,1.187799783,0.014305545,0.464279739,0.011146896,41.65103189,16.28
64.44678846,0,12.16,1398,105.49,0.64,0.615822314,7.379,673.4,8.1685,965.5,6.442,466.7,1406,25.56105332,0.156652807,2.068780801,1.187799783,0.014305545,1.447954428,0.006672191,217.0133499,7.36
64.44678846,147.509,4.28,1199,94.6,0.573,0.615822314,2.198,684.2,8.1685,1064.9,8.125,476.7,1359,25.56105332,0.138263666,2.233899727,1.187799783,0.014305545,1.125927317,0.007629824,147.5692308,8.08
64.44678846,291.727,13.14,1000,148.19,0.73,0.615822314,2.504,606.26,8.1685,1114.5,10.608,468.1,1261,25.56105332,0.244433082,2.380901517,1.187799783,0.014305545,0.897263347,0.00951817,94.26847662,15.72
64.44678846,155.879,9.19,1005,132.23,0.45,0.615822314,13.945,602.48,8.1685,1115.6,10.775,467.3,1261,25.56105332,0.219476165,2.387331479,1.187799783,0.014305545,0.900860523,0.00965848,93.27146172,9.47
64.44678846,139.461,10.22,1509,101.88,0.75,0.615822314,7.283,668.6,8.1685,995.7,6.158,474.9,1145,25.56105332,0.152378103,2.096651927,1.187799783,0.014305545,1.515516722,0.006184594,245.0470932,8.93
64.44678846,128.109,3.8,1217,76.4,0.567,0.615822314,1.503,671.4,8.1685,1066.6,8.05,466.9,1234,25.56105332,0.113792076,2.284429214,1.187799783,0.014305545,1.141008813,0.007547347,151.1801242,7.78
